Key,English,Japanese
TEXTCLIENT_USE_INVENTORY_WINDOW,Double click on this item in Inventory window to use it.,インベントリでこのアイテムをダブルクリックすると使用できます。
TEXTCLIENT_NOTELEUPGRADE,Item cannot be upgraded using this element.,このアイテムは属性精錬ができません。
TEXTCLIENT_UPGRADE_ERROR_TWOELEMENT,You cannot put two different elements on one item.,１つのアイテムに２種類以上の属性は付与できません。
TEXTCLIENT_WRONGUPLEVEL,Using wrong item to upgrade.,精錬材料のレベルが合っていません。
TEXTCLIENT_UPGRADE_MAXOVER,Can only upgrade up to Level 10.,精錬は+10まで強化できます。
TEXTCLIENT_ACCESSORY_MAXOVER,Jewelry can be upgraded to +20.,アクセサリーの精錬は最大で+20まで行うことができます。
TEXTCLIENT_UPGRADE_ERROR_WRONGUPLEVEL,Using wrong item to upgrade.,精錬材料のレベルが合っていません。
TEXTCLIENT_UPGRADE_ERROR_NOSUPSTONE,Not enough supplement item.,補助石が足りません。
TEXTCLIENT_UPGRADE_FAIL,The upgrade has failed.,精錬に失敗しました。
TEXTCLIENT_UPGRADE_SUCCESSFUL,Upgrade Successful!,精錬に成功しました。
TEXTCLIENT_REMOVE_ERROR,That weapon is not possible to remove the element upgrading. Try again after checking.,該当アイテムは属性精錬の除去かできません。確認後やり直してください。
TEXTCLIENT_REMOVE_ATTRIBUTE_CONFIRM,The element of weapon was removed.,アイテムの属性精錬が除去されました。
TEXTCLIENT_DEPEN_USE,This item takes effect once your character dies. Do you want to use it?,このアイテムはキャラクターが死亡する際に、効力を発します。使用しますか？
TEXTCLIENT_SKILLINIT,This item resets your skills. Do you want to use this item?,スキルが初期化されます。使用しますか？
TEXTCLIENT_ERROR_SKILLRECCURENCE,Your skill has already been reset.,スキルが初期化されています。
TEXTCLIENT_NOTUSEVAG,You can use this item after your 1st job change.,1次転職を終えなければ使用できません。
TEXTCLIENT_CHECKEQUIP,Please unequip the item first.,装備を解除してから行ってください。
TEXTCLIENT_PK_BLINK_NO,You cannot use a blinkwing at Kebaras.,ケバラス島ではブリンクウィングは使えません。
TEXTCLIENT_BLINK_EVENT_NO,You cannot use a blinkwing during event.,イベント中はブリンクウイングを使用することはできません。
TEXTCLIENT_GUILDCOMBAT_NO_OUTWAR,You cannot use Blinkwings to escape the Guild Siege arena.,ギルドコンバットエリアでは、ブリンクウィング及びリターンウィングは使用できません。
TEXTCLIENT_ARENA_BLINKPOOL,You cannot use Blinkpool in the Arena.,アリーナではブリンクプールを使用できません。
TEXTCLIENT_WARNINGCCLS,Your stats will reset after you change your job. Do you want to change your job?,転職するとスキルは全て失われます。転職しますか？
TEXTCLIENT_CHANGECLASS,You successfully changed your Job to %s.,キャラクターが%sへの転職に成功しました！
TEXTCLIENT_RETURN_USEITEM,The item loses its potency 4 hours after being equipped if not returned to the inventory . Do you want to use the item?,アイテム使用後4時間以内に元の位置に帰らないと、アイテムの効力は無くなります。アイテムを使いますか？
TEXTCLIENT_LIMITZONE_USE,Unable to use item in the limit zone.,この地域は制限地域ですので、アイテムが使えません。
TEXTCLIENT_ON_EVENT,The '%s' event is underway! Visit %s for event details!,イベント「%s」を開催中！ イベントの詳細はこちらへ！ %s
TEXTCLIENT_ON_EVENT_DESC,The '%s' event is underway! %s,「 %s 」イベントが開催中！ %s
TEXTCLIENT_START_EVENT,The '%s' event has just started. Visit %s for event details!,"""%s""イベントが開始されました。イベントの詳細については%sを参照してください。"
TEXTCLIENT_START_EVENT_DESC,The '%s' event has just started. %s,"""%s""が開始されました。%s"
TEXTCLIENT_END_EVENT,The '%s' event is over.,%s' イベントが終了されました。
TEXTCLIENT_ARENA_DISABLED,Arena is not available on this channel.,アリーナは、現在接続中のチャンネルでは使用できません。
TEXTCLIENT_CREATEMON_F_15,Summoning should be used on players that are 15 meters or closer to you.,召喚は15メター以内の地域でのみ使えます。
TEXTCLIENT_CREATEMON_F_AREA,You can not summon there.,選択した地域では、召喚できません。
TEXTCLIENT_CREATEMON_S,You have summoned %s.,%sを召喚しました。
TEXTCLIENT_PRIORITYSUMMONMOB,This monster was summoned by %s. You cannot attack it.,%s が召喚したモンスターです。攻撃はできません。
TEXTCLIENT_CREATEMON_LIMIT,You cannot summon anymore monsters. Please wait and try again.,これ以上、モンスターを召喚することができません。しばらく経ってから召喚してください。
TEXTCLIENT_GETPKPOINT,You recovered your Karma points by %d.,カルマポイントを%d回復しました。
TEXTCLIENT_DECPKPOINT,%d Karma points have been reduced.,%dカルマポイントが減少しました。
TEXTCLIENT_PK_MARKETNOUSE,You cannot use stores if your Karma grade is Vicious.,カルマ称号Deathは商店を利用する事ができません。
TEXTCLIENT_PKDEAD,You have been slain by %s.,%sに倒されました。
TEXTCLIENT_GETFAMEPOINT,You gained %d fame points.,名声ポイントを %d 獲得しました。
TEXTCLIENT_DECFAMEPOINT,You lost %d fame points.,名声ポイントを %d 失いました。
TEXTCLIENT_BANKWRONGPASS,Wrong password. Please try again.,パスワードが違います。もう一度やり直してください。
TEXTCLIENT_BANKFULL,The bank is full.,倉庫がいっぱいです。
TEXTCLIENT_PK_LEVEL_GAP,Unable to duel. Level gap is more than 30.,レベルの差が30以上あるのでデュエルできません。
TEXTCLIENT_PK_SAFETY_NO,You cannot duel in a safety zone.,安全地域ではデュエルはできません。
TEXTCLIENT_PK_SAME_NO,You can duel only if the other player is in the same place as you.,同じ地域にいないとデュエルはできません。
TEXTCLIENT_PK_CHANGEJOB_NO,You can only duel after your 1st job-change.,1次転職をしないとデュエルに参加できません。
TEXTCLIENT_PK_PARTY_LIMIT,You cannot duel with party members.,パーティーに入っているプレイヤーとはデュエルできません。
TEXTCLIENT_PK_MODE_REJECT,The other player is in duel rejection mode.,相手はデュエル拒否モードです。
TEXTCLIENT_DUELNO,%s refused to duel.,%sがデュエル申請を拒否しました。
TEXTCLIENT_DUELSTART,Duel with %s started!,%sとのデュエルが始まりました。
TEXTCLIENT_DUELCANCEL,The duel has been cancelled.,デュエルがキャンセルされました。
TEXTCLIENT_PK_NO_IPARTYLEADER,You are not the Party leader.,パーティーリーダーではないため、この申請は出来ません。
TEXTCLIENT_PK_NO_UPARTYLEADER,The other member is not the Party leader.,相手がパーティーリーダーではないので、この申請は出来ません。
TEXTCLIENT_PK_NO_DUEL,You cannot duel with the other player currently.,現在、他のプレイヤーと決闘することはできません。
TEXTCLIENT_PDSTART,Duel has started with %s party.,パーティー名 %s とデュエルが始まりました。
TEXTCLIENT_PVPLEAVE,"Party duel mode of %s was finished. If you join duel again, you will be penalized according to PK rules.",%s のパーティーデュエル状態が終了しました。すぐにデュエルに参加しようとすると、デュエル規則によってペナルティーが課せられます。
TEXTCLIENT_PDCANCEL,Duel has been cancelled.,パーティーデュエルがキャンセルされました。
TEXTCLIENT_PDVICTORY,You won the party duel.,パーティーデュエルに勝利しました。
TEXTCLIENT_PDLOSE,You lost the party duel.,パーティーデュエルに敗北しました。
TEXTCLIENT_DONOTUSE_SHOP,You cannot use that item while using Hair Stylist or Plastic Surgeon.,ヘアサロン、メイクアップの利用中は、このアイテムを使用できません。
TEXTCLIENT_CASHSHOP_NOACCOUNT,You cannot use the Flyff Shop without account. Please link an account.,アカウントなしでフリフショップを利用することはできません。アカウントをリンクしてください。
TEXTCLIENT_CASHSHOP_INVALIDPRODUCT,This product is invalid.,このアイテムは無効です。
TEXTCLIENT_CASHSHOP_SERVEROFFLINE,Cannot use Flyff Shop because the server is offline.,サーバーがオフラインのため、FlyffShopを使用できません。
TEXTCLIENT_CASHSHOP_LACKCASH,You don't have enough money to purchase the item. Reload your account before purchasing.,アイテムを購入するのに十分なキャッシュがありません。購入する前にアカウントをリロードしてください。
TEXTCLIENT_CASHSHOP_PURCHASEEXCEED,You reached the maximum amount of purchases per character for this product.,この商品のキャラクターあたりの購入上限数に達しました。
TEXTCLIENT_CASHSHOP_UNKNOWNERROR,"Unknown error, please try again.",不明なエラーです。もう一度お試しください。
TEXTCLIENT_CASHSHOP_PURCHASESUCCESS,Thank you for your purchase! If the inventory is full please make room and login again to receive the item.,ご購入いただきありがとうございます！インベントリがいっぱいの場合は空きを作ってから再度ログインするとアイテムが表示されます。
TEXTCLIENT_CASHSHOP_INVALIDPLAYER,The player is invalid and cannot use Flyff Shop.,プレイヤーは無効であり、フリフショップを使用することはできません。
TEXTCLIENT_CASHSHOP_TIMEOVER,The operation is taking too much time. Please try again.,操作に時間がかかりすぎています。もう一度やり直してください。
TEXTCLIENT_FATHER,#cff0000ff I am your father!#nc,＃cff0000ff私がお前の父だ。＃nc
TEXTCLIENT_MOTHER,#cff0000ff I am your mother!#nc,＃cff0000ff私がお前の母です。＃nc
TEXTCLIENT_COMNOHAVECOM,Cannot cancel because you do not belong to a guild.,所属しているギルドがありません。
TEXTCLIENT_COMDELNOKINGPIN,Only the guild leader can disband the guild.,ギルドの解散は、ギルドマスターのみ可能です。
TEXTCLIENT_GUILDWARREQLV6,Your guild level has to be higher than 5 to declare a guild duel.,ギルド戦の申請はギルドレベル6以上から可能になります。
TEXTCLIENT_GUILDWARSTILLNOWAR,Unable to declare war during guild duel.,ギルド戦闘中はギルド戦の宣言ができません。
TEXTCLIENT_GUILDWARNOTHINGGUILD,That Guild does not exist.,その名称のギルドが見つかりません。
TEXTCLIENT_GUILDWAROTHERLV6,Unable to declare a guild duel. Opposing guild level is below 6.,相手ギルドのギルドレベルが６になってないため宣言できません
TEXTCLIENT_GUILDWARMASTEROFF,The opposing Guild Leader is offline.,相手ギルドのギルドマスターはオフラインの状態です。
TEXTCLIENT_GUILDWARMEMBER10,The opposing guild must have at least 10 members.,相手ギルドには10名以上のメンバーが必要です。
TEXTCLIENT_GUILDWAROTHERWAR,The other guild is already participating in a guild duel.,相手ギルドはギルド戦中です。
TEXTCLIENT_GUILDWARDECLINED,Opposing guild leader declined the duel.,対立ギルドリーダーは決闘を断りました。
TEXTCLIENT_GUILDWARNOFINDGUILD,Cannot find the guild that declared a guild duel.,ギルド戦を宣言したギルドが見つかりません。
TEXTCLIENT_PK_NOFLIGHT_DURING,You cannot duel when only one player is flying.,プレイヤーが飛行しているときは決闘できません。
TEXTCLIENT_GUILDWARERRORDUEL,You cannot duel during a guild duel.,戦争中はデュエル申請ができません。
TEXTCLIENT_GUILDWARSTART,A guild duel has started between %s Guild and %s Guild.,「%s」ギルドと「%s」ギルドのギルド戦が始まりました。
TEXTCLIENT_GUILDWARSTILL,A guild duel between %s Guild and %s Guild is in progress.,「%s」ギルドと「%s」ギルドのギルド戦が進行中です。‘
TEXTCLIENT_GUILDWARDOING,You are at war with another guild.,ギルド戦に参加しています。
TEXTCLIENT_SHOUTAGREE,Shout messages allowed,シャウトメッセージを許可
TEXTCLIENT_SHOUTREFUSE,Shout messages refused,シャウトメッセージは拒否されました
TEXTCLIENT_GUILDWARWIN_MASTER,A Guild Leader has been killed!,ギルドマスター敗北
TEXTCLIENT_GUILDWARWIN_GIVEUP,Victory! Opponent guild has conceded.,相手ギルドの降参
TEXTCLIENT_GUILDWARWIN_TIMEUP,Victory by default!,ギルドマスターの接続時間の優勢
TEXTCLIENT_GUILDWARWIN_KILLNUM,Victory due to number of opponents killed!,相手ギルド員を倒した回数
TEXTCLIENT_GUILDWARWIN,The guild duel between %s and %s has finished. The Guild %s has won. %s.,「%s」ギルドと「%s」ギルドのギルド戦で、「%s」ギルドが「%s」により勝利しました。
TEXTCLIENT_GUILDWARPEACE,%s and %s have agreed to a truce.,「%s」ギルドと「%s」ギルドが休戦しました。
TEXTCLIENT_GUILDWARDRAW,The guild duel between %s and %s resulted in a tie.,「%s」ギルドと「%s」ギルドのギルド戦が引き分けに終わりました。
TEXTCLIENT_GUILDWARNOETC,You are either not participating in a guild duel or have already given up.,ギルド戦に参加していないか、降参している状態です。
TEXTCLIENT_GUILDWARGIVEUP,%s of %s Guild has given up.,%s ギルドの %s が降参しました。
TEXTCLIENT_GUILDWARPEACEDECLINED,Opposing guild declined the truce.,対立ギルドは休戦を断りました。
TEXTCLIENT_GUILDWARDEAD,"A warrior of %s Guild, %s, has been killed.",%sギルドメンバー%sが倒されました。
TEXTCLIENT_DISGUISE_DNT_WING,You cannot use a Trans and Glow item at the same time.,トランスとグローのアイテムを同時に使用することはできません。
TEXTCLIENT_NOTUSESKILL_ITEMUSE,You used the same item earlier. Try again after its effects have worn off.,同じ機能のアイテムをすでに使っています。持続時間終了後にご使用ください。
TEXTCLIENT_COUPLERING_ERR01,You have engraved the name '%s' on this ring. Give it to your sweetheart!,%s の名前が刻まれています。恋人にプレゼントしてください♥
TEXTCLIENT_COUPLERING_CARVE,An engraving reads '%s'. Give it to your sweetheart!,%s の名前を刻みました。恋人にプレゼントしてください♥
TEXTCLIENT_COUPLERING_NOTONLINE,The player with the name engraved on this ring is offline.,このリングに名前が刻印されているプレイヤーはオンラインではありません。
TEXTCLIENT_COUPLERING_ERR02,You can not teleport to %s from here.,ここからは %s のいる場所へ行けません。
TEXTCLIENT_COUPLERING_ERR03,You can not teleport to a player who is flying.,飛行中には相手に行けません。
TEXTCLIENT_RANDOMSCROLL_ERROR,This item can only be used on applicable weapons and armor.,このアイテムは武器と防具にのみ使えます。
TEXTCLIENT_RANDOMSCROLL_CONFIRM,Do you want to apply a random stat upgrade to the following item?\n%s,次のアイテムにランダムステータスアップグレードを適用しますか？\n%s
TEXTCLIENT_RANDOMSCROLL_CONFIRM1,This will overwrite the previous random stat upgrade that was applied. Do you want to continue?,適用された以前のステータスアップグレードが上書きされます。実行しますか？
TEXTCLIENT_RANDOMSCROLL_SUCCESS,%s has been enchanted with %s +%d.,%sアイテムに%s+%dが適用されました。
TEXTCLIENT_STATE_NOTUSE,You cannot use %s,%s使えません。
TEXTCLIENT_TRADE_NOTUSE,Trading,取引
TEXTCLIENT_TRADE_NOTUSE1,Because the person is trading.,相手は取引中なので
TEXTCLIENT_DIE_NOTUSE,If the person is dead,死んだ状態では
TEXTCLIENT_DIE_NOTUSE1,Because the person is dead,相手は死んでいる状態なので
TEXTCLIENT_VENDOR_NOTUSE,On opening a private shop,個人商店を開いてる時は
TEXTCLIENT_VENDOR_NOTUSE1,Because the person is on opening a private shop,相手は個人商店を開いてるので
TEXTCLIENT_ATTACK_NOTUSE,In Combat,戦闘中は
TEXTCLIENT_ATTACK_NOTUSE1,Because the person is in combat.,相手は戦闘中なので
TEXTCLIENT_FLY_NOTUSE,On flying,飛行中は
TEXTCLIENT_FLY_NOTUSE1,Because the person is flying.,相手は飛行中なので
TEXTCLIENT_DUEL_NOTUSE,In Duel,決闘
TEXTCLIENT_DUEL_NOTUSE1,Because the person is in duel.,決闘中です。
TEXTCLIENT_GAME_EVENT_WORLD_NOTUSE,In event area,特殊フィールドにいますので
TEXTCLIENT_PRISON_WORLD_NOTUSE,In Kebaras,ケバラスの中
TEXTCLIENT_SUMMON_FRIEND_MY_NOUSE,You can not use item to yourself.,自分には使用できません。
TEXTCLIENT_SUMMONFRIEND_NOUSER,%s is offline.,%s は接続していません。
TEXTCLIENT_SUMMONFRIEND_NOTFRIEND,This player is not your friend or is blocked.,このプレイヤーはフレンドではないか、ブロックされています。
TEXTCLIENT_STATE_NOTSUMMON,You cannot summon %s,%s 召喚できません。
TEXTCLIENT_STATE_NOTSUMMONOK,You cannot accept %s,%s 承諾できません。
TEXTCLIENT_WORLD_NOTUSE,Because you are in different areas,異なる地域にいます。
TEXTCLIENT_DUNGEON_NOTUSE,Because you are in a dungeon,なぜならあなたはダンジョンにいるからです。
TEXTCLIENT_SUMMONFRIEND_CONFIRM,You have asked to summon %s,%s に召喚を要請しました。
TEXTCLIENT_SUMMON_FRIEND_CANCEL,%s has cancelled the summon.,%s が召喚申請をキャンセルしました。
TEXTCLIENT_SUMMONFRIEND_NOITEM,You don't have %s. You cannot summon %s.,%s アイテムがないので、%s を召喚することができません。
TEXTCLIENT_SUMMON_SUCCESS1,You are summoned to %s,%s に召喚されました。
TEXTCLIENT_SUMMON_SUCCESS,%s is summoned,%s が召喚されました。
TEXTCLIENT_SUMMONPARTY_NOTTIME,You can not go.,リーダーではないか、召喚時間に間に合いませんでした。
TEXTCLIENT_TROUPECREATE,Only the party leader can use this function.,パーティーメンバーのみ、使用できます。
TEXTCLIENT_ITEM_TRANSY,This item is not available. Please input another item.,このアイテムは変換できません。他のアイテムを入れてください。
TEXTCLIENT_ITEM_TRANSY_NOT_LEVEL,Only %d-%d level items are usable.,%d-%dレベルのアイテムのみ使用できます。
TEXTCLIENT_ITEM_TRANSY_SUCCESS,The change from %s to %s was successful.,%sから%sに変換されました。
TEXTCLIENT_GUILDCREATE,Only the guild master can use this function.,この機能を使用できるのはギルドマスターだけです。
TEXTCLIENT_CHANGENAME,Player name successfully changed.,キャラクターの名前を変更しました。
TEXTCLIENT_MAP_MARK_MAX_NUMBER,You can't save your position any more. Please arrange your saved postion first and try again.,これ以上自分の位置を保存できません。保存した位置を最初に配置して再試行してください。
TEXTCLIENT_UPGRADE_ERROR_NOUNICK,You cannot upgrade a unique item.,スプレットアイテムは精錬できません。
TEXTCLIENT_NOTEQUALELEM,The attribute of %s and the applied attribute of the item are not the same.,%sの属性とアイテムの属性が一致していません。
TEXTCLIENT_NOTELEMENT,The attribute has not been applied to the selected item. Please finish the attribute refining first.,属性精錬されているアイテムだけに使用可能です。
TEXTCLIENT_ALREADYELEM,Charge attribute has already been applied.,既に有料属性が適用されています。
TEXTCLIENT_REMOVEELEMENT,The attribute of the selected item has been deleted.,選択したアイテムの属性が消去されました。
TEXTCLIENT_CHATSAMETEXT,Unable to enter the same sentence twice in a row.,同じ内容を連続して入力することはできません。
TEXTCLIENT_ERROR_CHATTING_1,The last message could not be transmitted due to chat spam limitations.,チャットスパム制限により、最後のメッセージを送信できませんでした。
TEXTCLIENT_ERROR_CHATTING_3,Currently your chat has been blocked.(Remaining: %d minute %d second),現在、チャット禁止ペナルティーを受けています。(残り時間:%d分 %d秒)
TEXTCLIENT_LIMIT_SHOUT,Shouting is only allowed 5 times per 60 seconds.,シャウト（叫ぶ）は60秒間に5回だけできます。
TEXTCLIENT_LIMIT_FULL_SHOUT,Shouting with Full Shout is only allowed once every 2 minutes.,フルシャウトでの叫びは2分に1回だけ許可されています。
TEXTCLIENT_GUILDCOMBAT_NOT_GUILD_LEADER,You are not in a guild or are not the Guild Master.,ギルドが存在していないか、ギルドマスターではありません。
TEXTCLIENT_GUILDCOMBAT_REQUESTEND,Guild Siege is closed.,ギルドコンバットの受付は終了しました。
TEXTCLIENT_GUILDCOMBAT_REQUEST_LEVEL,Your guild must be at least level %d to apply for the Guild Siege.,レベルが%d以上のギルドが、ギルドコンバットに申請することができます。
TEXTCLIENT_GUILDCOMBAT_REQUEST_BASEPENYA,It will cost you at least %d Penya to apply to the siege.,%dペニャ以上所持しているギルドが、ギルドコンバットに申請することができます。
TEXTCLIENT_GUILDCOMBAT_REQUEST_PENYA,It will cost you %d Penya to apply to the siege.,ギルドコンバットへ適用するには%dペニャが必要です。
TEXTCLIENT_GUILDCOMBAT_REQUEST_NOTPENYA,You can apply to the guild siege if you have the required Penya.,入札額を所持していないと、ギルドコンバットへ申請できません。
TEXTCLIENT_GUILDCOMBAT_APP_CONFIRM,Your previous bid was %d Penya. You have added %d Penya to increase your bid.,現在の入札額%dペニャから、追加で%dペニャを入札しました。
TEXTCLIENT_GUILDCOMBAT_REQUEST_GUILDCOMBAT,You have successfully applied to the Guild Siege.,ギルドコンバットの申請が受理されました。
TEXTCLIENT_GUILDCOMBAT_APP,Registration for Guild Siege has finished.,参加確定ギルドは、毎週土曜日17：00から参加メンバーの構成ができます。
TEXTCLIENT_GUILDCOMBAT_NOT_USE,You cannot use it right now.,ただ今、使用できません。
TEXTCLIENT_GUILDCOMBAT_NOTAPP,You did not apply for the Guild Siege.,ギルドコンバットへ申請していません。
TEXTCLIENT_GUILDCOMBAT_EXPENSE_RETURN,The application fee has been refunded.,ギルドコンバットに参加できなかった場合、ギルドコンバット終了後、入札金の一部が払い戻されます。
TEXTCLIENT_GUILDCOMBAT_CANCEL,Your guild's application for the Guild Siege has been canceled.,ギルドコンバット申請をキャンセルしました。
TEXTCLIENT_GC_CANCELREQUEST,Guild Siege Application Refund,[GCC]キャンセルによる払戻し
TEXTCLIENT_GC_CANCELREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application has been canceled, and the application fee has been refunded. Please note that a 20% commission has been deducted.\nHave a nice day!",こんにちは。私はドナリスというギルドマネージャーです。\nキャンセルされたので返却させていただきますが、手数料として20％を差し引いています。\n良い一日を！
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT,Today's Guild Siege will not be held due to lack of participants.,Today's Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_ENJOY,Have a good day!,よい空の旅を！
TEXTCLIENT_GUILDCOMBAT_JOIN_OK,You have qualified to enter the Guild Siege. Please complete your lineup setup in Flarine.,ギルドコンバットの参加資格を得ました。フラリスで「ギルド攻城戦への布陣」を今すぐ終わらせてください。
TEXTCLIENT_GUILDCOMBAT_JOIN_CANCEL,"You did not qualify for this Guild Siege. Please try again next week. After the Guild Siege ends, you may reclaim the application fee in Flarine.",ギルドコンバットの参加資格を得られませんでした。またチャレンジしてください。払戻し金は、ファン・ギフトにてお送りします。
TEXTCLIENT_GUILDCOMBAT_OPEN_READY_MSG,The Guild Siege will begin soon. You will be automatically teleported to Flaris after %d seconds.,この後、ギルドコンバット開催予定です。%d秒後に自動でフラリスに移動します。
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG,You can now enter the Guild Siege arena through Franky in Flarine.,今後、フラリスのフランキーからギルドコンバットのアリーナへ入ることができます。
TEXTCLIENT_GUILDCOMBAT_NOW_PLAYER_MAKEUP,You can now set up the Guild Siege lineup.,ただいまより、ギルドコンバットの参加メンバー構成ができます。
TEXTCLIENT_GUILDCOMBAT_PLAYER_MAKEUP_FINISH,Lineup Setup Ends In,参加メンバーの構成・準備時間
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE,Combat Starts In,ギルドコンバット開始
TEXTCLIENT_GUILDCOMBAT_WAR_END,Combat Ends In,コンバット終了まで
TEXTCLIENT_GUILDCOMBAT_EXIT_MSG,Teleporting to Flarine,フラリスに移動します。
TEXTCLIENT_GUILDCOMBAT_JOIN_NOW,You can now enter the Guild Siege.,ギルドコンバットが利用可能になりました。
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP,You cannot edit the lineup at this time.,現在、ギルドコンバットの参加メンバー構成はできません。
TEXTCLIENT_GUILDCOMBAT_CANNOT_MAKEUP_FAIL,Your guild did not apply for the Guild Siege or was not accepted.,ギルドコンバットに申請していないか、参加可能な順位に入ることができませんでした。
TEXTCLIENT_GUILDCOMBAT_SELECTION_MAX,The number %d of people was exceeded.,%d人を超えました。
TEXTCLIENT_GUILDCOMBAT_LIMIT_LEVEL_NOTICE,You should be over level %d for an entry.,参加メンバーの条件は、レベル%d以上です。
TEXTCLIENT_GUILDCOMBAT_ALREADY_ENTRY,Be registered. Register again.,既に登録されています。再登録してください。
TEXTCLIENT_GUILDCOMBAT_MASTER_NOT_ASSIGN_DEFENDER,The Guild Master cannot be assigned as the Defender.,ギルドマスターはディフェンダーになれません。
TEXTCLIENT_GUILDCOMBAT_HAVENOT_MASTER,There is no Guild Master or Kingpin in the lineup.,ギルドコンバットへの参加メンバーにギルドマスターやロイヤルが存在していません。
TEXTCLIENT_GUILDCOMBAT_NOT_ASSIGN_DEFENDER,No Defender has been assigned. Please select a Defender.,ディフェンダーが指定されていません。ディフェンダーを指定してください。
TEXTCLIENT_GUILDCOMBAT_HAVENOT_PLAYER,No participants have been selected. Please select participants.,参加メンバーがいません。参加メンバーを選択してください。
TEXTCLIENT_GUILDCOMBAT_ENTER,The Guild Siege is now open.,今週のギルドコンバットが開催されました。
TEXTCLIENT_GUILDCOMBAT_NOT_JOIN,Please join after a while.,入場開始まで少々お待ちください。
TEXTCLIENT_GUILDCOMBAT_NOT_OPEN,Preparations underway.,準備中です。
TEXTCLIENT_GUILDCOMBAT_NOTENTER_VAGRANT,Vagrants are not eligible for the Guild Siege. Please try again after your first job change.,放浪者は入場できません。1次転職をしていることが条件です。
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,ギルドコンバットにようこそ！
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,[Scroll Lock]キーを押すと、段階別のカメラ拡大になります。
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,あなたはギルドマスターです！ディフェンダーを倒すとボーナスがもらえます。
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.",あなたはディフェンダーです！あなたが倒されると、敵にボーナスポイントを与えてしまいます！慎重にプレイしてください！
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,ギルドの大いなる栄光のため、敵を倒すのです！ディフェンダーを倒すと、ボーナスポイントがもらえます！
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,ギルドマップの獲得、おめでとうございます！
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,準備時間後すぐにコンバットがスタートします。
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,コンバットスタート
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,ギルドマスターは%dを獲得しました！
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,あなたのギルドが%dポイントを獲得！
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,味方のディフェンダーが死亡！「%s」ギルドがポイントを獲得！！
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,You gained %d resurrection points!
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,ギルドコンバットへ入場するにはチャンネル1に接続している必要があります。
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,ギルドコンバットが終了しました。
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,今週最強の王者は、ギルド%s！！おめでとう！
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,MVPは %s です！！
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,おめでとうございます！
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,入場制限時間
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,ギルドコンバットに申請したギルドは、ギルドコンバット中にギルドメンバーを招待することはできません。
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,ギルドコンバットに申請したギルドは、ギルドの解散はできません。
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,ギルドコンバットに申請したギルドは、ギルドコンバット中にギルドからの脱退はできません。
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,ギルドシージ中はメンバー管理機能を使用できません。
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,ギルドシージ中にギルドのロゴを変更することはできません。
