Key,English,Japanese
UI_OPTION_TAB_UI,Interface,インターフェース
UI_OPTION_AUTO_ATTACK,Auto Attack,自動攻撃
UI_OPTION_FIXED_CAMERA,Fixed Camera,修正カメラ
UI_OPTION_OTHER_DAMAGES,Display All Damage,全てのダメージ表示
UI_OPTION_HIDE_OTHER_PLAYERS,Hide Other Players,プレイヤー非表示
UI_OPTION_TRANSPARENT_CHAT,Transparent chat,チャットを透明化
UI_OPTION_RIGHT_CLICK_MENU,Right-Click Player Menu,右クリックでプレイヤーメニュー表示
UI_OPTION_TOP_PLAYER_GAUGES,MP & FP Gauges,MPとFPゲージ
UI_OPTION_TOP_PLAYER_GAUGES_TIP,Enables FP & MP gauges above the player.,MPとFPを頭上に表示
UI_OPTION_SELECT_PETS,Select Pets,ペットを選択
UI_FACE_SHOP_TITLE,Plastic Surgery,メイクショップ
UI_FACE_SHOP_BASE_FACE,Current Face,顔の種類
UI_FACE_SHOP_NEW_FACE,New Face,メイクの種類
UI_TOOLTIP_SPELL_RANGE,Spell Range: %d,スペル範囲: %d
UI_TOOLTIP_COMBO_TYPE,Combo: %s,コンボ: %s
UI_TOOLTIP_COMBO_STEP,Starter,足跡
UI_TOOLTIP_COMBO_CIRCLE,Link,サークル
UI_TOOLTIP_COMBO_FINISH,Finisher,完了
UI_TOOLTIP_BASE_DAMAGE,Base Damage: %d ~ %d,基本攻撃力: %d ~ %d
UI_TOOLTIP_DMG_MUL,Damage Multiplier: %.2f,Damage Multiplier: %.2f
UI_TOOLTIP_SCALE_ATTACK,Attack Scaling,攻撃スケーリング
UI_TOOLTIP_SCALE_HEAL,Heal Scaling,回復スケーリング
UI_TOOLTIP_SCALE_TIME,Time Scaling,タイムスケーリング
UI_TOOLTIP_SCALE_CHARGE,Dec. Charging Time Scaling,Dec. Charging Time Scaling
UI_TOOLTIP_SCALE_PARAM,Scaling,スケーリング
UI_TOOLTIP_SCALE_PARAM_PER,per,あたり
UI_TOOLTIP_SCALE_PARAM_MAX,max,最大
UI_TOOLTIP_PVP,PvP,PvP
UI_TOOLTIP_PVE,PvE,対モンスター
UI_TOOLTIP_AROUND,Around,周囲
UI_TOOLTIP_BASE_HEAL,Base Heal: %d,回復の基準: %d
UI_TOOLTIP_BASE_HEAL_MP,Base MP Heal: %d,Base MP Heal: %d
UI_TOOLTIP_BASE_HEAL_FP,Base FP Heal: %d,Base FP Heal: %d
UI_TOOLTIP_BASE_TIME,Base Time: %.2d:%.2d.%.3d,Base Time: %.2d:%.2d.%.3d
UI_TOOLTIP_BASE_TIME_PVP,/ %.2d:%.2d (PvP & Giants),/ %.2d:%.2d (PVP & ジャイアント)
UI_TOOLTIP_PROBABILITY,Probability: %d%%,確率: %d%%
UI_TOOLTIP_PROBABILITY_PVP,/ %d%% (PvP & Giants),/ %d%% (PVP & ジャイアント)
UI_TOOLTIP_PROBABILITY_FLYBACK,Knockdown Probability: %d%%,Knockdown Probability: %d%%
UI_TOOLTIP_COOLDOWN,Cooldown: %.2d:%.2d,クールダウン: %.2d:%.2d
UI_TOOLTIP_COOLDOWN_PVP,/ %.2d:%.2d (PvP),/ %.2d:%.2d (PvP)
UI_TOOLTIP_COOLDOWN_ONLY_PVP,Cooldown: %.2d:%.2d (PvP),クールダウン: %.2d:%.2d (PvP)
UI_TOOLTIP_COOLDOWN_ONEND,(After Expiry),(After Expiry)
UI_TOOLTIP_CASTING,Casting Time: %.2d:%.2d,魔法キャスティングタイム: %.2d:%.2d
UI_TOOLTIP_CHARGING,Charging Time: %.2d:%.2d,Charging Time: %.2d:%.2d
UI_NEWCHAR_FACE,Face,顔
UI_NEWCHAR_HAIR,Hair,ヘアー
UI_NEWCHAR_HAIR_COLOR,Hair Color,ヘアカラー
UI_WORLD_ZOOM_LEVEL,%dX Zoom. Press Scroll Lock to cycle zoom levels.,%d倍ズーム。Scroll Lockキーで切り替え
UI_KEYBIND_CHAR_CONTROL,Movement Keys,移動キー
UI_KEYBIND_MOVE_FORWARD,Move Forward,前へ進む
UI_KEYBIND_MOVE_BACKWARD,Move Backward,後ろへ下がる
UI_KEYBIND_TURN_LEFT,Turn Left,左を向く
UI_KEYBIND_TURN_RIGHT,Turn Right,右を向く
UI_KEYBIND_JUMP,Jump,ジャンプ
UI_KEYBIND_WALK,Toggle Run/Walk,走る/歩く
UI_KEYBIND_SKILL_COMBO,Action Slot,アクションスロット
UI_KEYBIND_CLEAR_TARGET,Clear Target,ターゲット解除
UI_KEYBIND_TRACE_TARGET,Follow Target,ターゲットを追尾
UI_KEYBIND_SELECT_TARGET,Cycle Targets (PvP),PVPターゲット選択
UI_KEYBIND_APPLETS,Windows,ウィンドウ
UI_KEYBIND_CAMERA,Camera Controls,カメラ操作
UI_KEYBIND_CAMERA_LEFT,Rotate Left,左へ回転
UI_KEYBIND_CAMERA_RIGHT,Rotate Right,右へ回転
UI_KEYBIND_CAMERA_UP,Rotate Up,上を向く
UI_KEYBIND_CAMERA_DOWN,Rotate Down,下を向く
UI_KEYBIND_ZOOM_IN,Zoom In,ズームイン
UI_KEYBIND_ZOOM_OUT,Zoom Out,ズームアウト
UI_KEYBIND_ZOOM_LEVEL,Toggle Zoom,ズーム切り替え
UI_KEYBIND_TASKBAR,Taskbar Functions,タスクバー機能
UI_KEYBIND_TASKBAR_N,Taskbar %d,タスクバー %d
UI_KEYBIND_TASKBAR_SLOT,Taskbar Slot %d,タスクバースロット %d
UI_KEYBIND_TASKBAR2_SLOT,2nd Bar Slot %d,2番スロット %d
UI_KEYBIND_TASKBAR3_SLOT,3rd Bar Slot %d,3番スロット %d
UI_KEYBIND_TASKBAR2,Additional Taskbars,タスクバーの追加
UI_KEYBIND_FULLSCREEN,Toggle Fullscreen,フルスクリーン切り替え
UI_KEYBIND_MAIN_MENU,Main Menu,メインメニュー
UI_KEYBIND_TOGGLE_UI,Hide/Show UI,非表示/表示UI
UI_KEYBIND_TOGGLE_SCREENSHOT,Screenshot Mode,スクリーンショットモード
UI_KEYBIND_GAME,Game Functions,ゲーム機能
UI_KEYBIND_NONE,Not Bound,未設定
UI_KEYBIND_UNBIND,Unbind key,キーバインドを解除
UI_KEYBIND_TITLE,Keys,キー
UI_KEYBIND_RESET,Reset,リセット
UI_UPGRADECARD_TITLE,Upgrade Suit Socket Cards,ソケットカードアップグレード
UI_UPGRADECARD_REGISTER,Insert suit cards.,素材カードを登録
UI_UPGRADECARD_INFO,Fuse 10 suit cards for a chance to get 1 higher-grade card.,10枚の素材カードを、上位のカード1枚に合成します。
UI_RESHUFFLECARD_TITLE,Weapon Socket Card Reroll,ウェポンソケットカードのリシャッフル
UI_RESHUFFLECARD_REGISTER,Insert weapon cards to use as materials.,武器素材カードを登録します。
UI_RESHUFFLECARD_INFO,Fuse 3 weapon cards to receive 1 card of the same grade.,武器素材のカードを3枚合体させると、同グレードのカードが1枚手に入ります。
UI_RESHUFFLECARD_CONFIRM,Rerolling will consume the material cards. Proceed?,カードを入れ替えると、素材として使われていたカードは消えます。続行しますか?
UI_CONVERTSOULLINK_TITLE,Convert to Soul-Linked,帰属を変換する
UI_CONVERTSOULLINK_INFO,"The item will become soul-linked and can no longer be sold to NPCs. You can use this process to stack identical items that otherwise cannot be stacked due to differing properties. Note: Soul-linked items cannot be traded, and this action cannot be undone.",アイテムをソウルリンクタイプに変換できます。
UI_CONVERTSOULLINK_CONFIRM,This action cannot be undone.\nProceed?,変換されたアイテムは返品できません。続行しますか?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,このアイテムは変換できません。
UI_GUILD_SCROLLGADD_CONFIRM,This scroll permanently increases your guild's member limit by 5. It only applies to your current guild and will not affect any guild you join later. Use it now?,この巻物を使用すると、ギルドに所属できるメンバーが永久に5人分増加します。現在のギルドでのみ機能します。新たに他のギルドへ入った場合は、効果はありません。使用しますか？
UI_GUILD_TOOLTIP_EXP,EXP:,経験値:
UI_GUILD_TOOLTIP_GOLD,Penya:,Penya:
UI_GUILD_TOOLTIP_LEVEL,#bNext level: %d#nb,#b次のレベルまで %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,チャンネルを変更
UI_CHANGECHANNEL_MSG,Select channel:,チャンネルを選択:
UI_REPORT_TITLE,Report,通報
UI_REPORT_PLAYER_LABEL,Player,プレイヤー
UI_REPORT_REASON_LABEL,Reason,理由
UI_REPORT_MESSAGE_LABEL,Message,メッセージ
UI_REPORT_SEND,Send,転送
UI_REPORT_REASON0,Botting,ボット判定
UI_REPORT_REASON1,Real money transfer,リアルマネー取引と判定
UI_REPORT_REASON2,Cheating / hacking,チート / ハッキング
UI_REPORT_REASON3,Bad behavior,悪質な行動
UI_REPORT_REASON4,Insults,侮辱行為
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,%s を報告してもよろしいですか？\n\n理由のない報告をした場合、お使いのアカウントを処罰される可能性があります。
UI_APP_ACHIEVEMENTS_TIP,View your achievements.,実績メニューを表示する。
UI_ACHIEVEMENTS_TITLE,Achievements,実績
UI_ACHIEVEMENTS_GENERAL_TAB,General,General
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,モンスター
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,消耗品
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,称号とバッジ
UI_ACHIEVEMENTS_EVENTS_TAB,Events,イベント
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,プレイ時間
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,連続接続
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,合計接続数
UI_ACHIEVEMENTS_DESCRIPTION,Description,Description
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,この実績はアカウントにリンクされています。
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,倒すモンスター: %s
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,使用するアイテム: %s
UI_ACHIEVEMENTS_REWARD,Reward List,報酬のリスト
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,称号: #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Level %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,受領済み
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,ペニャ:
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,アイテム: %s
UI_ACHIEVEMENTS_REWARD_ATK,Increased Attack against target(s): %d%%,対象へのダメージ倍率：%d%%
UI_ACHIEVEMENTS_PROGRESSION,Achievement Progress,進捗
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,レベル %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,攻撃力 +%s%%
UI_ACHIEVEMENTS_NOTITLE,(No Title),称号未選択
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Hide your title.,称号を非表示
UI_ACHIEVEMENTS_PVPTITLE,PvP Title,PVP称号
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(現在 ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Display your current PvP title.,現在のPVP称号を表示
UI_ACHIEVEMENTS_TITLES_SELECT,Apply,選択
UI_ACHIEVEMENTS_TITLES_FROM,Unlocked By,から
UI_ACHIEVEMENTS_CLAIMBTN,Claim,もらう
UI_ACHIEVEMENTS_CLAIMTIP,Claim your rewards,報酬を受け取ろう！
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Try your luck and see what you get today!,回せ回せ～！今日はラッキーな日かも？
UI_ACHIEVEMENTS_AVAILABLE,Available,利用可能
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,この実績はコンプリート！
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,必要なパーティレベル: %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,必要なポイント: %d
UI_PARTY_PERMANENT_CONFIRM,This scroll will transform your party into a permanent party. Offline members will no longer be removed automatically. This scroll applies only to your current party and will not affect any party you create or join later. Use it now?,パーティーメンバーがオフライン状態で自動脱退しなくなります。現在のパーティーのみで機能します。使用しますか？
UI_PARTY_PERMANENT,Permanent Party,永久パーティー
UI_SEARCHPARTY_TITLE,Search Party,パーティー検索
UI_SEARCHGUILD_TITLE,Search Guild,ギルド検索
UI_GROUPSEARCH,Search,検索
UI_TOOLTIP_TRANSMUTE,Transmutation:,変換:
UI_TOOLTIP_RARITY,Rarity:,レアリテイ:
UI_TOOLTIP_RARITY_NORMAL,Common,一般(Common)
UI_TOOLTIP_RARITY_RARE,Uncommon,やや珍しい(Uncommon)
UI_TOOLTIP_RARITY_STRONG,Rare,珍しい(Rare)
UI_TOOLTIP_RARITY_UNIQUE,Unique,ユニーク(Unique)
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,とても珍しい(Very Rare)
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,ｱﾙﾃｨﾏ
UI_WORLD_CASTING,Casting,キャスト中
UI_WORLD_HARVESTING,Harvesting,収穫
UI_WORLD_OPENING,Opening,Opening
UI_WORLD_CHARGING,Charging,Charging
UI_NAVIGATOR_LOCALTIME,Local Time,ローカル時刻
UI_NAVIGATOR_SERVERTIME,Server Time,サーバー時刻
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,マドリガル時間
UI_UPGRADESAFE_STOP,Stop,停止
UI_UPGRADESAFE_RESET,Reset,Reset
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,パワーダイス
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sunstone,サンストーン
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,カード
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb 消費/1回
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,目標のソケット
UI_UPGRADESAFE_TARGET,Upgrade Goal,目標の精錬値
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,現在のソケット
UI_UPGRADESAFE_CURRENT,~Current Value~,現在の精錬値
UI_SEARCHGROUP_MODE_NO,Not Listed,非公開
UI_SEARCHGROUP_MODE_CONFIRM,Requires Leader Approval,リーダーの承認制
UI_SEARCHGROUP_MODE_FREE,Open to Anyone,参加自由
UI_GROUPSEARCH_REFRESH,Refresh,更新
UI_GROUPSEARCH_FILTER,Filter:,フィルター:
UI_GROUPSEARCH_SORT,Sort:,並べ替え:
UI_GROUPSEARCH_PARTYNAME,Party Name,パーティー名
UI_GROUPSEARCH_GUILDNAME,Guild Name,ギルド名
UI_GROUPSEARCH_LEADER,Leader,リーダー
UI_GROUPSEARCH_MASTER,Master,Master
UI_GROUPSEARCH_LEVEL,Level,Level
UI_GROUPSEARCH_MEMBERS,Members,メンバー
UI_GROUPSEARCH_BUFFS,Buffs,バフ
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,リーダーレベル
UI_GROUPSEARCH_LEADERNAME,Leader Name,リーダー名
UI_GROUPSEARCH_MASTERLEVEL,Master Level,ギルドマスターレベル
UI_GROUPSEARCH_MASTERNAME,Master Name,マスター名
UI_GROUPSEARCH_ALL,All,All
UI_GROUPSEARCH_FRIENDS,Friend Leaders,リーダーと友達
UI_GROUPSEARCH_STRANGERS,Non-Friend Leaders,見知らぬリーダー
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,ギルドマスターと友達
UI_GROUPSEARCH_MASTERSTRANGERS,Non-Friend Masters,見知らぬギルドマスター
UI_GROUPSEARCH_JOIN,Join,参加
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the leader.,申請にはリーダーの承認が必要です。
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the master.,申請にはマスターの承認が必要です。
UI_PARTY_JOINQUESTION,%s wants to join your party. Accept the request?,%s がパーティー参加の申請をしました。承認しますか？
UI_GUILD_SEARCHNOTICE,Advertisement,検索時の告知
UI_GUILD_SEARCHNOTICE_TIP,Setup your guild's notice in the Guild Finder,ギルド検索時の告知内容の設定をします。
UI_DAMAGEMETER_RESET,Reset Damage Statistics,ダメージ統計をリセット
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,ダメージ統計 %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,飛行中: 不可
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,ダメージ統計の表示/非表示
UI_SHOP_QUICK_SELL,Quick Sell,クイック売却
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,カテゴリー別にクイック売却
UI_SHOP_BUY_BACK,Buy Back,買い戻す
UI_SHOP_BUY_BACK_TIP,Buy back items you recently sold by mistake.,最近誤って売却したアイテムを買い戻します。
UI_SHOP_QUICK_SELL_CONFIRM,Sell,売る
UI_SHOP_QUICK_SELL_TOTAL,Total:,合計:
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,やや珍しい 以下
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,珍しい 以下
UI_SHOP_QUICK_SELL_FOOD,Food,フード
UI_SHOP_QUICK_SELL_POTION,Potion,ポーション
UI_SHOP_BACK_TITLE,Buy back item,アイテムを買い戻す
UI_SHOP_BACK_CONFIRM,Buy this item back for %s Penya?,%s ペニャでアイテムを買い戻しますか？
UI_TOOLTIP_BOWRANGE,Bow Range,弓の距離
UI_TOOLTIP_SKILLUP,Skill Damage,スキルダメージ
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,単体スキルダメージ
UI_TOOLTIP_HEALUP,Healing,ヒール
UI_TOOLTIP_SKILLRANGE,Skill Range,Skill Range
UI_MAP_MENU,Menu,メニュー
UI_MAP_MENU_TIP,Hide/Show the menu,メニュー表示/非表示
UI_TOOLTIP_RESTOREUP,HP Restoration,HP自動回復
UI_OPTION_FRAMERATE,FPS,FPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,1秒あたりのフレーム数
UI_OPTION_FRAMERATE_SYNC,VSync,垂直同期
UI_WORLD_FLY_EQUIP,Fly,飛行
UI_WORLD_FLY_UNEQUIP,Land,着陸
UI_WORLD_PARTY,Party x%d,パーティー x%d
UI_WORLD_BUFF,Buff x%d,バフx%d
UI_QUESTGOAL_MOBILE,Quest,クエスト
UI_INPUT_NUMBER,Input a number,数字を入力
UI_SKILL_CLOSED,Closed,未開放
UI_SKILL_POINT_COST,Point Cost,必要SP
UI_SKILL_ADD_COMBO,Add to Combo,コンボを追加
UI_SKILL_COMBO,Combo Bar,コンボバー
UI_CASHSHOP_PENYA_ONLY,Penya Only,ペニャのみ
UI_CASHSHOP_PENYA,Penya,Penya
UI_CASHSHOP_PENYA_VIP,Penya (VIP),ペニャ(VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,このアイテムは#b取引または販売できません#nb。
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,この購入は#bアイテムではありません#nb.
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,クリティカル耐性
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,PvPダメージ軽減
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,PvEダメージ軽減
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,魔法抵抗
UI_TOOLTIP_DST_PVP_DMG,PvP Damage,PvPダメージ
UI_TOOLTIP_DST_PVE_DMG,PvE Damage,モンスターへのダメージ増加
UI_TOOLTIP_DST_ASAL,Asalraalaikum Damage,Asalraalaikum Damage
UI_TOOLTIP_WALL_LIVES,Number of lives: %d,生命の数: %d
UI_BUFF_REMOVE_TITLE,Cancel Buff,バフの解除
UI_BUFF_REMOVE_QUESTION,Remove the buff #b%s#nb? This action cannot be undone.,#b%s#nb のバフを解除しますか？解除後は元に戻すことができません。
UI_TOOLTIP_REFLEX_HIT,Reflected Damage: %d%% / %d%% (PvP),反射ダメージ: %d%% / %d%% (PVP)
UI_TOOLTIP_CHANCESTUN_PVP,Stun Probability (PvP),スタンの確率 (PVP)
UI_TOOLTIP_CHANCESTUN_PVE,Stun Probability (PvE),スタンの確率 (PVE)
UI_TOOLTIP_CHANCEPOISON,Poison Probability,ポイズンの確率
UI_TOOLTIP_CHANCESTEALHP,Steal HP Probability,HP吸収の確率
UI_TOOLTIP_CHANCESTEALMP,Steal MP Probability,Steal MP Probability
UI_TOOLTIP_CHANCESTEALFP,Steal FP Probability,Steal FP Probability
UI_TOOLTIP_CHANCEBLEEDING,Bleeding Probability,出血の確率
UI_OPTION_PARTY_MEMBERS_HP,Party Members HP,パーティーメンバーのHP
UI_TOOLTIP_DOTTICK,DoT Tick: %s Seconds,継続ダメージ: %s 秒
UI_TOOLTIP_MAXHIT,Max Targets: %d,Max Targets: %d
UI_TOOLTIP_MAXHIT_PVP,Max Targets: %d / %d (PvP),Max Targets: %d / %d (PvP)
UI_PRIVATE_SHOP_OK,Shop,商店
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,個人商店を開く
UI_PRIVATE_SHOP_VENDOR,Vendor,売り子
UI_PRIVATE_SHOP_VENDOR_TIP,Create a vendor to sell your items for you,売り子を設置し、アイテムを代行販売します。
UI_PRIVATE_SHOP_VENDOR_OPEN,Ready to create a vendor?,売り子を設置しますか？
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,売り子のスキン:
UI_TIMEINFO_TITLE,Info,情報
UI_TIMEINFO_SERVER,Current Server,現在のサーバー
UI_TIMEINFO_TIME,Current Time,現在の時刻
UI_TIMEINFO_CONNECTION,Connection Time,接続時間
UI_TIMEINFO_SESSION,Session Duration,セッション継続時間
UI_CHAT_TITLE,Chat,チャット
UI_CHAT_FILTERS,Filters,フィルター
UI_CHAT_VIEW_LANGUAGES,View Languages,言語を表示
UI_CHAT_YOUR_LANGUAGE,Your Language,使用言語
UI_INVENTORY_CONVERT_SOULLINK,Convert to Soul-Linked,帰属を変換する
UI_INVENTORY_PUTCHAT,Link in Chat,チャットでリンク
UI_INVENTORY_LOCK,Mark Favorite,お気に入りにする
UI_INVENTORY_UNLOCK,Unmark Favorite,お気に入りを解除する
UI_APP_EXTRABAG_TIP,Open the compact inventory view.,インベントリビューを開きます。
UI_INVENTORY_TAB_ALL,All,全て
UI_INVENTORY_TAB_GENERAL,General,一般
UI_INVENTORY_TAB_PET,Pet,ペット
UI_INVENTORY_TAB_CLOTH,Cloth,布地
UI_INVENTORY_TAB_QUEST,Quest,クエスト
UI_INVENTORY_DROP,Drop,ドロップ
UI_INVENTORY_DELETE_BTN,Delete,削除
UI_INVENTORY_ACTION_USE,Use,使う
UI_INVENTORY_ACTION_EQUIP,Equip,装備する
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPCs.,NPC販売不可
UI_UPGRADE_PROB,Success: #b%s#nb,成功: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,高度なシェーダー
UI_OPTION_BLOOM,Bloom,ブルーム
UI_OPTION_DOF,Depth of Field,被写界深度
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric Light
UI_OPTION_WATERQUALITY,Water Quality,水質
UI_OPTION_WATERQUALITY_TIP,Adjusts water reflection quality and resolution.,反射品質と解像度を変更します。
UI_OPTION_BLOOMQUALITY,Bloom Quality,ブルーム品質
UI_OPTION_BLOOMQUALITY_TIP,Adjusts bloom blur size and intensity.,ブルームのぼかしのサイズと強度を変更します。
UI_OPTION_COLORBLIND,Colorblind Mode,色覚異常モード
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,色覚異常フィルターモードを変更します。
UI_OPTION_CAMERAFOCUS,Camera Focus,カメラフォーカス
UI_OPTION_CAMERAFOCUSINFO,Toggles automatic camera zoom and focus when interacting with objects and NPCs.,オブジェクトや NPC とやり取りするときに、カメラの自動ズームとフォーカスを切り替えます。
UI_MESSAGE_TIME,%s Ago,%s 前
UI_MESSAGE_CLEAR,Clear messages,メッセージクリア
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,メッセージの管理
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[ステータス変更前]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[ステータス変更後]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,ステータス上:
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,バフと装備装着:
UI_WORLD_COMBO,COMBO,コンボ
UI_BOUNTYINPUT_TITLE,Register Bounty,懸賞金の登録
UI_BOUNTYINPUT_HEADER,You can register a bounty on the last player who killed you. Other players can track the target on the PK channel. The bounty is awarded to the player who kills the target. Minimum bounty: %s Penya.,懸賞金を登録してよろしいですか？（懸賞金リストに表示されます。最低報酬額 %s ペニャ）
UI_BOUNTYINPUT_CONFIRM,"Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? Once placed, the bounty cannot be canceled.",#b%s ペニャ#nbを、#b%s#nbの懸賞金として登録してよろしいですか？元に戻すことができません。
UI_BOUNTYINPUT_REGISTER,Register,登録
UI_BOUNTYINPUT_FEE,+%s%% Fee,+ %s%% 手数料
UI_BOUNTYINPUT_TOTAL,%s Penya,%s ペニャ
UI_BOUNTYINPUT_LABEL_NAME,Target,報奨
UI_BOUNTYINPUT_LABEL_DURATION,Duration,期限
UI_BOUNTYINPUT_LABEL_REWARD,Bounty,Bounty
UI_BOUNTYINPUT_LABEL_TOTAL,Total,合計
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,コメント
UI_BOUNTYLIST_TITLE,Bounty List,賞金首のリスト
UI_BOUNTYLIST_HEADER_NAME,Target,名前
UI_BOUNTYLIST_HEADER_LEVEL,Level,レベル
UI_BOUNTYLIST_HEADER_REWARD,Bounty,懸賞金
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,残り時間
UI_BOUNTYLIST_HEADER_COMMENT,Comment,コメント
UI_BOUNTYPOS_TITLE,Get Target's Location,犯人の場所
UI_BOUNTYPOS_FEE,Pay %s Penya to see %s's current location?,%s ペニャを支払うことで、%s の位置を知ることができます。
UI_APP_GACHA_TIP,Open the Gacha window.,ガチャメニューを表示
UI_GACHA_TITLE,Gacha,ガチャ
UI_GACHA_OPEN,Open,開く
UI_GACHA_QUANTITY_MAX,Max,最大
UI_GACHA_RESET,Reset,リセット
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, gift box, gacha box or housing pack into the item slot to view its contents.",アイテムパック、ギフトボックス、ガチャボックス、ハウジングパックをアイテムスロットにドラッグ＆ドロップします。
UI_GACHA_DESC_ITEMPACK,"When opening the package, you will receive #ball#nb items from the list below. You can open multiple packages in a row.",パッケージを開けると、以下のアイテム#b全て#nbが届きます。パッケージは連続して複数回開けることができます。
UI_GACHA_DESC_GIFTBOX,"When opening the box, you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.",ボックスを開けると、確率に応じて以下のアイテムの#bいずれか#nbを受け取ることができます。ボックスは連続して複数回開けることができます。
UI_GACHA_DESC_GACHA,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to obtain #ball#nb the items listed below. The pool is then reset.",ガチャを開けると、確率に応じて以下のアイテムから#bいずれか1つ#nbが手に入り、一度受け取ったアイテムは、ガチャリストから削除されます。ガチャは連続して複数回開けることができます。ガチャを一定回数開けると、下記のアイテム#b全て#nbを入手できることが#b保証#nbされており、手に入った後はガチャはリセットされます。
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,#bガチャを手動でリセット#nbして、%dからスタートすることもできます。
